station_latitude;station_longitude;station_name;station_no;catchment_no;catchment_name;LANUV_Info_1;LANUV_Info_2;LANUV_Info_3;LANUV_MW;LANUV_HN7W;LANUV_MN7W;LANUV_N7W
51.4823047046216;8.41752197019757;Rüthen_KA_NRW;45165076;276;Ruhreinzugsgebiet;;;;;;;
50.4459282209233;6.5043867095947;Hellenthal-Kreuzberg_NRW;55055303;;---;;;;;;;
50.9302730027493;8.19175299896224;Netphen-Nauholz_Forsthaus_NRW;50156816;272;Siegeinzugsgebiet Östlich;;;;;;;
51.2497308420444;6.95185754470664;Mettmann_Bauhof_NRW;47070083;2;Rheingraben-Nord;;;;;;;
50.4397921600032;6.42477222587306;Hellenthal-Giescheid_HB_NRW;55045955;282;Rureinzugsgebiet;;;;;;;
51.6072418068375;9.11003917713066;Willebadessen-Peckelsheim_HB_NRW;43209167;4;Weserzuflüsse;;;;;;;
51.9999436493907;9.07611448414514;Barntrup KA_NRW;39200017;4;Weserzuflüsse;;;;;;;
51.0544883956033;6.26303851240457;Erkelenz-Hetzerath_RÜB_NRW;49030031;282;Rureinzugsgebiet;;;;;;;
51.5417208230827;8.90692832571347;Lichtenau-Blankenrode_KA_NRW;44190016;278;Lippeeinzugsgebiet;;;;;;;
51.8158634495523;6.53761899689277;Bocholt-Mussum_KA_NRW;41056116;928;IJssel-, Berkel- und Vechteeinzugsgebiet;;;;;;;
51.0960271789903;6.22356167373853;Erkelenz-Gerderath_NRW;49030011;282;Rureinzugsgebiet;;;;;;;
50.8033694302931;6.09973352391176;Aachen-Soers_KA_2_NRW;51029055;282;Rureinzugsgebiet;;;;;;;
51.2137890014804;7.76103600049619;Herscheid-Rärin_NRW;47128557;276;Ruhreinzugsgebiet;;;;;;;
51.0227344456837;7.28326970559213;Kürten-Sülze_KA_NRW;49090032;272;Siegeinzugsgebiet Östlich;;;;;;;
50.4153051671741;6.72427972117445;Blankenheim-Freilingen_NRW;55060021;2781;Ahreinzugsgebiet;;;;;;;
51.3043430958785;7.61158845235901;Nachrodt-Wiblingwerde-Lohagen_NRW;46118145;276;Ruhreinzugsgebiet;;;;;;;
52.3210962900458;8.6193866899119;Lübbecke_KA_NRW;36170027;4;Weserzuflüsse;;;;;;;
52.2016157448294;8.60621875221462;Bünde-Spradow_KA_NRW;37170017;4;Weserzuflüsse;;;;;;;
50.7264095182032;6.03603953230913;Aachen-Bildchen_NRW;52020051;286;Niers- und Schwalmeinzugsgebiet;;;;;;;
51.5155817756554;7.95387735224933;Ense-Ruhne_NRW;44138373;;---;;;;;;;
52.2787443846846;7.73987986733689;Ibbenbüren-Schafberg_HB_NRW;0037122044;;---;;;;;;;
50.3854560002495;6.54408599306964;Dahlem_HB_NRW;56051327;2781;Ahreinzugsgebiet;;;;;;;
51.1133869979364;8.67432600065894;Hallenberg-Braunshausen_NRW;48188505;428;Edereinzugsgebiet;;;;;;;
50.9937820202389;8.12964572720984;Vormwald;50140112;272;Siegeinzugsgebiet Östlich;;;;;;;
51.675197927833;8.71464795730986;Borchen_KA_NRW;43180042;278;Lippeeinzugsgebiet;;;;;;;
51.2664404188112;6.65160154103178;Meerbusch-Osterath_NRW;47050023;2;Rheingraben-Nord;;;;;;;
51.1476505680877;7.8361072395367;Attendorn-Windhausen_HB_NRW;48135002;276;Ruhreinzugsgebiet;;;;;;;
51.0813459995589;8.43840100686801;Berleburg,_Bad-Wemlinghausen_HB_NRW;49161763;428;Edereinzugsgebiet;;;;;;;
52.0769647587871;8.43038839721762;Werther_Westfalen_NRW;39160047;4;Weserzuflüsse;;;;;;;
50.7114245524337;7.34711002920441;Hennef-Hanfmühle_NRW;52100062;272;Siegeinzugsgebiet Östlich;;;;;;;
51.8515740961603;6.83184599018222;Borken_KA_NRW;41060016;928;IJssel-, Berkel- und Vechteeinzugsgebiet;;;;;;;
51.4546944468752;9.10626622323892;Warburg-Welda_2_NRW;45204564;44;Diemeleinzugsgebiet;;;;;;;
51.0458432633496;8.31330804768668;Berleburg,_Bad-Aue_KA_NRW;49155388;428;Edereinzugsgebiet;;;;;;;
51.3907530019912;8.2612980007371;Meschede-Enster-Knick_NRW;46150857;276;Ruhreinzugsgebiet;;;;;;;
50.9595303282286;6.39096907810806;Jülich-Pattern_RÜB_NRW;50040021;274;Erfteinzugsgebiet;;;;;;;
51.8987408951513;9.2495541042845;Lügde-Mischeid_HB_NRW;40219950;4;Weserzuflüsse;;;;;;;
50.7075695192302;6.3761329747653;Hürtgenwald-Hürtgen_NRW;52049126;282;Rureinzugsgebiet;;;;;;;
51.0365541952006;8.38467500161107;Berleburg,_Bad_KA_NRW;49160112;428;Edereinzugsgebiet;;;;;;;
50.8230112715479;6.36858755023047;Langerwehe_KA_NRW;51047621;282;Rureinzugsgebiet;;;;;;;
51.0951265271572;6.30936328184401;Erkelenz_KA_NRW;49030021;286;Niers- und Schwalmeinzugsgebiet;;;;;;;
51.7497622292812;6.79508952049838;Raesfeld_KA_NRW;42060026;928;IJssel-, Berkel- und Vechteeinzugsgebiet;;;;;;;
51.2393109990397;8.04289600105833;Sundern-Röhrenspring_HB_NRW;47146026;276;Ruhreinzugsgebiet;;;;;;;
52.1296735895879;6.90552365933126;Ahaus-Alstätte_NRW;38077108;928;IJssel-, Berkel- und Vechteeinzugsgebiet;;;;;;;
51.9903067386949;8.02867099063007;Sassenberg_KA_NRW;40140111;3;Emseinzugsgebiet;;;;;;;
0.0;0.0;Salzkotten-Verne_KA_NRW;43170736;;---;;;;;;;
50.9937820085322;8.12964572315395;Hilchenbach-Vormwald_HB_NRW;50140112;272;Siegeinzugsgebiet Östlich;;;;;;;
51.3755639105485;7.33119344930637;Wetter-Im_Böllberg_NRW;46090105;276;Ruhreinzugsgebiet;;;;;;;
51.0752491626382;7.69941200821832;Gummersbach-Piene-Lieberhausen_HB_NRW;49122420;276;Ruhreinzugsgebiet;;;;;;;
50.8838404977593;6.08238819371565;Herzogenrath-Worm_KA_NRW;51020071;282;Rureinzugsgebiet;;;;;;;
51.1969169934513;6.73758299568414;Düsseldorf-Hamm_KA_NRW;48060344;2;Rheingraben-Nord;;;;;;;
52.3438638279313;7.78484017709865;Mettingen_KA_NRW;36127118;3;Emseinzugsgebiet;;;;;;;
51.8128618094166;9.22253952318627;Marienmünster-Vörden_KA_NRW;41210037;4;Weserzuflüsse;;;;;;;
51.3732102717944;7.72911238210276;Iserlohn-Wermingsen_WW_NRW;46128185;276;Ruhreinzugsgebiet;;;;;;;
50.8053260003795;7.11612300320954;Troisdorf-Sieglar_NRW;51089370;;---;;;;;;;
51.0154510007162;8.18540999470398;Hilchenbach-Oberndorf_NRW;49158312;428;Edereinzugsgebiet;;;;;;;
52.0899465701799;7.2236656884455;Schöppingen_KA_NRW;39096216;928;IJssel-, Berkel- und Vechteeinzugsgebiet;;;;;;;
5.73551483E8;4.8613929E7;Lippspringe,_Bad_KA_NRW;42182880;278;Lippeeinzugsgebiet;;;;;;;
50.7722801219258;6.91272480059991;Bornheim-Merten_Heide_RÜB_NRW;52075032;2;Rheingraben-Nord;;;;;;;
51.8120958713571;8.51714537171974;Delbrück-Steinhorst_NRW;41175016;3;Emseinzugsgebiet;;;;;;;
51.5411229147239;7.85529721697487;Werl-Büderich_RÜB_NRW;44135039;278;Lippeeinzugsgebiet;;;;;;;
50.90757483054;7.86051013524924;Freudenberg-Schlagsberg_HB_NRW;50139117;272;Siegeinzugsgebiet Östlich;;;;;;;
50.8241983665803;7.07174076583599;Niederkassel-Uckendorf_NRW;51080062;2;Rheingraben-Nord;;;;;;;
50.5792474996507;6.29307370171364;Simmerath-Eicherscheid_NRW;54030011;282;Rureinzugsgebiet;;;;;;;
50.9914415676174;8.25119777815471;Erndtebrück_KA_NRW;50158944;428;Edereinzugsgebiet;;;;;;;
52.3927068376711;8.63369901393496;Espelkamp_KA_NRW;36170681;;---;;;;;;;
50.7260272103999;6.15238200925689;Aachen-Kornelimünster_RÜB_NRW;52030041;282;Rureinzugsgebiet;;;;;;;
51.2096040042893;8.70463699312116;Medebach-Hooren_NRW;47188923;4;Weserzuflüsse;;;;;;;
51.8714130423756;8.29750187055478;Rheda-Wiedenbrück-Rhede_KA_NRW;41152779;4;Weserzuflüsse;;;;;;;
51.3638928837015;6.92763206432435;Essen-Kettwig_WW_NRW;46070095;276;Ruhreinzugsgebiet;;;;;;;
50.4723509612203;6.8780115752145;Münstereifel,_Bad-Rupperath_NRW;55072727;2781;Ahreinzugsgebiet;;;;;;;
51.1872983451371;7.28258796197798;Remscheid-Lennep_WW_NRW;48095043;2736;Wuppereinzugsgebiet;;;;;;;
52.3351704517809;9.01304334662232;Petershagen-Frille_NRW;36206308;4;Weserzuflüsse;;;;;;;
51.4537233168274;9.11605196177759;Warburg-Welda_NRW;45200027;44;Diemeleinzugsgebiet;;;;;;;
51.5382689794007;8.44236293901997;Rüthen-Kellinghausen_NRW;44160066;278;Lippeeinzugsgebiet;;;;;;;
50.5176026756472;6.87611228947285;Münstereifel,_Bad-Effelsberg_NRW;54078126;2781;Ahreinzugsgebiet;;;;;;;
50.9043266116194;6.29013862656103;Aldenhoven_KA_NRW;50030051;282;Rureinzugsgebiet;;;;;;;
51.1603149974143;8.1632170068649;Schmallenberg-Bracht_PW_NRW;48143899;278;Lippeeinzugsgebiet;;;;;;;
51.8263454353488;9.09487819420036;Nieheim_KA_NRW;41200052;4;Weserzuflüsse;;;;;;;
51.8810232963528;9.09813082925363;Steinheim_KA_NRW;41200047;4;Weserzuflüsse;;;;;;;
52.0355139898244;8.5424370740887;Bielefeld-Mitte_SW_NRW;39170097;4;Weserzuflüsse;;;;;;;
51.6720956575752;6.94444288788927;Dorsten-Holsterhausen_KA_NRW;43075045;278;Lippeeinzugsgebiet;;;;;;;
50.8103853102238;7.60242816673202;Windeck-Rosbach_KA_NRW;51110062;272;Siegeinzugsgebiet Östlich;;;;;;;
51.2222850020192;8.61086999818628;Medebach-Küstelberg_NRW;47177667;4;Weserzuflüsse;;;;;;;
51.3460351759709;7.45549717645829;Hagen-Wehringhausen_NRW;46108114;276;Ruhreinzugsgebiet;;;;;;;
52.2808558708938;7.78421919216914;Ibbenbüren-Laggenbeck_NRW;37126708;3;Emseinzugsgebiet;;;;;;;
51.6910280686443;7.82400508431161;Hamm-Mattenbecke_KA_NRW;43120089;278;Lippeeinzugsgebiet;;;;;;;
